fdc_id,description,protein,calories,sugar,sodium,portion_description,gram_weight
2705453,"Frozen yogurt, chocolate",3,131,19.24,63,1 small ice cream cup,160
2705453,"Frozen yogurt, chocolate",3,131,19.24,63,Quantity not specified,175
2705453,"Frozen yogurt, chocolate",3,131,19.24,63,1 scoop,160
2705454,"Frozen yogurt, soft serve, vanilla",4,159,24,87,Quantity not specified,175
2705454,"Frozen yogurt, soft serve, vanilla",4,159,24,87,1 cup,175
2705455,"Frozen yogurt, soft serve, chocolate",4.31,160,23.56,86,1 cup,175
2705455,"Frozen yogurt, soft serve, chocolate",4.31,160,23.56,86,Quantity not specified,175
2705456,Frozen yogurt sandwich,3.9,204,24.3,192,1 sandwich,75
2705456,Frozen yogurt sandwich,3.9,204,24.3,192,Quantity not specified,75
2705457,"Frozen yogurt bar, vanilla",3,127,19.92,63,1 bar,65
2705457,"Frozen yogurt bar, vanilla",3,127,19.92,63,Quantity not specified,65
2705458,"Frozen yogurt bar, chocolate",3,131,19.24,63,Quantity not specified,65
2705458,"Frozen yogurt bar, chocolate",3,131,19.24,63,1 bar,65
2705459,"Frozen yogurt cone, chocolate",3.2,142,18.71,71,Quantity not specified,125
2705459,"Frozen yogurt cone, chocolate",3.2,142,18.71,71,1 cone,125
2705460,"Frozen yogurt cone, vanilla",3.2,139,19.36,71,Quantity not specified,125
2705460,"Frozen yogurt cone, vanilla",3.2,139,19.36,71,1 cone,125
2705461,"Frozen yogurt cone, vanilla, waffle cone",3.29,143,20.26,77,Quantity not specified,255
2705461,"Frozen yogurt cone, vanilla, waffle cone",3.29,143,20.26,77,1 cone,255
2705462,"Frozen yogurt cone, chocolate, waffle cone",3.29,147,19.62,77,1 cone,255
2705462,"Frozen yogurt cone, chocolate, waffle cone",3.29,147,19.62,77,Quantity not specified,255
2705463,"Baby Toddler food, NFS",4.9,75,4.47,27,Quantity not specified,110
2705463,"Baby Toddler food, NFS",4.9,75,4.47,27,1 pouch,110
2705463,"Baby Toddler food, NFS",4.9,75,4.47,27,1 jar,110
2705463,"Baby Toddler food, NFS",4.9,75,4.47,27,1 tablespoon,15
2705463,"Baby Toddler food, NFS",4.9,75,4.47,27,1 tub,110
2705464,"Baby Toddler yogurt, plain",3.82,78,4.09,42,Quantity not specified,110
2705464,"Baby Toddler yogurt, plain",3.82,78,4.09,42,1 container,110
2705464,"Baby Toddler yogurt, plain",3.82,78,4.09,42,1 tablespoon,15
2705464,"Baby Toddler yogurt, plain",3.82,78,4.09,42,1 pouch,110
2705465,"Baby Toddler yogurt, with fruit",3.48,98,8.53,41,1 container,110
2705465,"Baby Toddler yogurt, with fruit",3.48,98,8.53,41,1 tablespoon,15
2705465,"Baby Toddler yogurt, with fruit",3.48,98,8.53,41,1 pouch,110
2705465,"Baby Toddler yogurt, with fruit",3.48,98,8.53,41,Quantity not specified,110
2705466,"Chocolate milk, NFS",3.44,65,9.55,68,1 individual school container,248
2705466,"Chocolate milk, NFS",3.44,65,9.55,68,1 fl oz,31
2705466,"Chocolate milk, NFS",3.44,65,9.55,68,Quantity not specified,248
2705466,"Chocolate milk, NFS",3.44,65,9.55,68,1 cup,248
2705467,"Chocolate milk, whole",3.17,83,9.54,60,1 fl oz,31
2705467,"Chocolate milk, whole",3.17,83,9.54,60,1 individual school container,248
2705467,"Chocolate milk, whole",3.17,83,9.54,60,1 cup,248
2705467,"Chocolate milk, whole",3.17,83,9.54,60,Quantity not specified,248
2705468,"Chocolate milk, reduced fat (2%)",2.99,76,9.55,66,1 individual school container,248
2705468,"Chocolate milk, reduced fat (2%)",2.99,76,9.55,66,Quantity not specified,248
2705468,"Chocolate milk, reduced fat (2%)",2.99,76,9.55,66,1 cup,248
2705468,"Chocolate milk, reduced fat (2%)",2.99,76,9.55,66,1 fl oz,31
2705469,"Chocolate milk, fat free (skim)",3.39,67,8.39,79,1 cup,248
2705469,"Chocolate milk, fat free (skim)",3.39,67,8.39,79,1 individual school container,248
2705469,"Chocolate milk, fat free (skim)",3.39,67,8.39,79,1 fl oz,31
2705469,"Chocolate milk, fat free (skim)",3.39,67,8.39,79,Quantity not specified,248
2705470,"Chocolate milk, low fat (1%)",3.46,64,9.94,65,Quantity not specified,248
2705470,"Chocolate milk, low fat (1%)",3.46,64,9.94,65,1 fl oz,31
2705470,"Chocolate milk, low fat (1%)",3.46,64,9.94,65,1 individual school container,248
2705470,"Chocolate milk, low fat (1%)",3.46,64,9.94,65,1 cup,248
2705471,"Chocolate milk, reduced sugar, NFS",3.09,65,7.85,46,1 cup,248
2705471,"Chocolate milk, reduced sugar, NFS",3.09,65,7.85,46,1 fl oz,31
2705471,"Chocolate milk, reduced sugar, NFS",3.09,65,7.85,46,Quantity not specified,248
2705471,"Chocolate milk, reduced sugar, NFS",3.09,65,7.85,46,1 individual school container,248
2705472,"Hot chocolate / cocoa, NFS",1.82,72,12,66,1 fl oz,31
2705472,"Hot chocolate / cocoa, NFS",1.82,72,12,66,1 cup,248
2705472,"Hot chocolate / cocoa, NFS",1.82,72,12,66,Quantity not specified,248
2705473,"Hot chocolate / cocoa, made with whole or reduced fat (2%) milk",2.73,91,15.18,60,Quantity not specified,248
2705473,"Hot chocolate / cocoa, made with whole or reduced fat (2%) milk",2.73,91,15.18,60,1 cup,248
2705473,"Hot chocolate / cocoa, made with whole or reduced fat (2%) milk",2.73,91,15.18,60,1 fl oz,31
2705474,"Hot chocolate / cocoa, made with lowfat (1%) or fat free (skim) milk",2.79,78,15.31,61,Quantity not specified,248
2705474,"Hot chocolate / cocoa, made with lowfat (1%) or fat free (skim) milk",2.79,78,15.31,61,1 cup,248
2705474,"Hot chocolate / cocoa, made with lowfat (1%) or fat free (skim) milk",2.79,78,15.31,61,1 fl oz,31
2705475,"Hot chocolate / cocoa, made with non-dairy milk",0.93,76,12.85,69,Quantity not specified,248
2705475,"Hot chocolate / cocoa, made with non-dairy milk",0.93,76,12.85,69,1 cup,248
2705475,"Hot chocolate / cocoa, made with non-dairy milk",0.93,76,12.85,69,1 fl oz,31
2705476,"Hot chocolate / cocoa, with whipped cream",2.7,101,14.92,58,Quantity not specified,248
2705476,"Hot chocolate / cocoa, with whipped cream",2.7,101,14.92,58,1 fl oz,31
2705476,"Hot chocolate / cocoa, with whipped cream",2.7,101,14.92,58,1 cup,248
2705477,"Chocolate milk, Nesquik, NS as to type of milk",3.41,74,9.62,45,Quantity not specified,248
2705477,"Chocolate milk, Nesquik, NS as to type of milk",3.41,74,9.62,45,1 fl oz,31
2705477,"Chocolate milk, Nesquik, NS as to type of milk",3.41,74,9.62,45,1 cup,248
2705478,"Chocolate milk, Nesquik, made with non-dairy milk",1.35,54,6.94,56,1 fl oz,31
2705478,"Chocolate milk, Nesquik, made with non-dairy milk",1.35,54,6.94,56,Quantity not specified,248
2705478,"Chocolate milk, Nesquik, made with non-dairy milk",1.35,54,6.94,56,1 cup,248
2705479,"Chocolate milk, reduced sugar, whole",3.04,73,7.79,46,1 fl oz,31
2705479,"Chocolate milk, reduced sugar, whole",3.04,73,7.79,46,1 cup,248
2705479,"Chocolate milk, reduced sugar, whole",3.04,73,7.79,46,Quantity not specified,248
2705480,"Chocolate milk, reduced sugar, reduced fat (2%)",3.11,63,7.86,47,1 fl oz,31
2705480,"Chocolate milk, reduced sugar, reduced fat (2%)",3.11,63,7.86,47,Quantity not specified,248
2705480,"Chocolate milk, reduced sugar, reduced fat (2%)",3.11,63,7.86,47,1 cup,248
2705481,"Chocolate milk, reduced sugar, low fat (1%)",3.13,57,7.92,47,1 fl oz,31
2705481,"Chocolate milk, reduced sugar, low fat (1%)",3.13,57,7.92,47,1 cup,248
2705481,"Chocolate milk, reduced sugar, low fat (1%)",3.13,57,7.92,47,Quantity not specified,248
2705482,"Chocolate milk, reduced sugar, fat free (skim)",3.18,49,8,48,1 fl oz,31
2705482,"Chocolate milk, reduced sugar, fat free (skim)",3.18,49,8,48,1 cup,248
2705482,"Chocolate milk, reduced sugar, fat free (skim)",3.18,49,8,48,Quantity not specified,248
2705483,"Hot chocolate / cocoa, dry mix, made with water",0.9,54,8.82,71,1 fl oz,31
2705483,"Hot chocolate / cocoa, dry mix, made with water",0.9,54,8.82,71,"1 packet, reconstituted",248
2705483,"Hot chocolate / cocoa, dry mix, made with water",0.9,54,8.82,71,Quantity not specified,248
2705483,"Hot chocolate / cocoa, dry mix, made with water",0.9,54,8.82,71,1 cup,248
2705484,"Hot chocolate / cocoa, dry mix, made with whole or reduced fat (2%) milk",3.81,97,13.06,102,"1 packet, reconstituted",248
2705484,"Hot chocolate / cocoa, dry mix, made with whole or reduced fat (2%) milk",3.81,97,13.06,102,1 fl oz,31
2705484,"Hot chocolate / cocoa, dry mix, made with whole or reduced fat (2%) milk",3.81,97,13.06,102,1 cup,248
2705484,"Hot chocolate / cocoa, dry mix, made with whole or reduced fat (2%) milk",3.81,97,13.06,102,Quantity not specified,248
2705485,"Hot chocolate / cocoa, dry mix, made with lowfat (1%) or fat free (skim) milk",3.87,83,13.19,103,1 cup,248
2705485,"Hot chocolate / cocoa, dry mix, made with lowfat (1%) or fat free (skim) milk",3.87,83,13.19,103,Quantity not specified,248
2705485,"Hot chocolate / cocoa, dry mix, made with lowfat (1%) or fat free (skim) milk",3.87,83,13.19,103,"1 packet, reconstituted",248
2705485,"Hot chocolate / cocoa, dry mix, made with lowfat (1%) or fat free (skim) milk",3.87,83,13.19,103,1 fl oz,31
2705486,"Hot chocolate / cocoa, dry mix , made with non-dairy milk",1.88,81,10.58,112,Quantity not specified,248
2705486,"Hot chocolate / cocoa, dry mix , made with non-dairy milk",1.88,81,10.58,112,1 cup,248
2705486,"Hot chocolate / cocoa, dry mix , made with non-dairy milk",1.88,81,10.58,112,1 fl oz,31
2705486,"Hot chocolate / cocoa, dry mix , made with non-dairy milk",1.88,81,10.58,112,"1 packet, reconstituted",248
2705487,"Hot chocolate / cocoa, dry mix, made with water, with whipped cream",0.94,65,8.81,69,"1 packet, reconstituted",248
2705487,"Hot chocolate / cocoa, dry mix, made with water, with whipped cream",0.94,65,8.81,69,1 cup,248
2705487,"Hot chocolate / cocoa, dry mix, made with water, with whipped cream",0.94,65,8.81,69,Quantity not specified,248
2705487,"Hot chocolate / cocoa, dry mix, made with water, with whipped cream",0.94,65,8.81,69,1 fl oz,31
2705488,"Hot chocolate / cocoa, dry mix, reduced sugar, made with water",1.26,31,3.07,75,"1 packet, reconstituted",248
2705488,"Hot chocolate / cocoa, dry mix, reduced sugar, made with water",1.26,31,3.07,75,1 cup,248
2705488,"Hot chocolate / cocoa, dry mix, reduced sugar, made with water",1.26,31,3.07,75,Quantity not specified,248
2705488,"Hot chocolate / cocoa, dry mix, reduced sugar, made with water",1.26,31,3.07,75,1 fl oz,31
2705489,"Hot chocolate / cocoa, dry mix, reduced sugar, made with whole or reduced fat (2%) milk",4.35,77,7.56,107,Quantity not specified,248
2705489,"Hot chocolate / cocoa, dry mix, reduced sugar, made with whole or reduced fat (2%) milk",4.35,77,7.56,107,1 fl oz,31
2705489,"Hot chocolate / cocoa, dry mix, reduced sugar, made with whole or reduced fat (2%) milk",4.35,77,7.56,107,"1 packet, reconstituted",248
2705489,"Hot chocolate / cocoa, dry mix, reduced sugar, made with whole or reduced fat (2%) milk",4.35,77,7.56,107,1 cup,248
2705490,"Hot chocolate / cocoa, reduced sugar, made with non-dairy milk",1.19,54,6.99,60,1 fl oz,31
2705490,"Hot chocolate / cocoa, reduced sugar, made with non-dairy milk",1.19,54,6.99,60,1 cup,248
2705490,"Hot chocolate / cocoa, reduced sugar, made with non-dairy milk",1.19,54,6.99,60,Quantity not specified,248
2705491,"Hot chocolate / cocoa, reduced sugar, made with whole or reduced fat (2%) milk",2.99,69,9.31,50,Quantity not specified,248
2705491,"Hot chocolate / cocoa, reduced sugar, made with whole or reduced fat (2%) milk",2.99,69,9.31,50,1 fl oz,31
2705491,"Hot chocolate / cocoa, reduced sugar, made with whole or reduced fat (2%) milk",2.99,69,9.31,50,"1 packet, reconstituted",248
2705491,"Hot chocolate / cocoa, reduced sugar, made with whole or reduced fat (2%) milk",2.99,69,9.31,50,1 cup,248
2705492,"Hot chocolate / cocoa, dry mix, reduced sugar, made with lowfat (1%) or fat free (skim) milk",4.41,62,7.71,109,1 fl oz,31
2705492,"Hot chocolate / cocoa, dry mix, reduced sugar, made with lowfat (1%) or fat free (skim) milk",4.41,62,7.71,109,"1 packet, reconstituted",248
2705492,"Hot chocolate / cocoa, dry mix, reduced sugar, made with lowfat (1%) or fat free (skim) milk",4.41,62,7.71,109,Quantity not specified,248
2705492,"Hot chocolate / cocoa, dry mix, reduced sugar, made with lowfat (1%) or fat free (skim) milk",4.41,62,7.71,109,1 cup,248
2705493,"Hot chocolate / cocoa, reduced sugar, made with lowfat (1%) or fat free (skim) milk",3.05,56,9.44,52,"1 packet, reconstituted",248
2705493,"Hot chocolate / cocoa, reduced sugar, made with lowfat (1%) or fat free (skim) milk",3.05,56,9.44,52,Quantity not specified,248
2705493,"Hot chocolate / cocoa, reduced sugar, made with lowfat (1%) or fat free (skim) milk",3.05,56,9.44,52,1 cup,248
2705493,"Hot chocolate / cocoa, reduced sugar, made with lowfat (1%) or fat free (skim) milk",3.05,56,9.44,52,1 fl oz,31
2705494,"Hot chocolate / cocoa, dry mix, reduced sugar, made with non-dairy milk",2.31,59,4.94,118,1 fl oz,31
2705494,"Hot chocolate / cocoa, dry mix, reduced sugar, made with non-dairy milk",2.31,59,4.94,118,"1 packet, reconstituted",248
2705494,"Hot chocolate / cocoa, dry mix, reduced sugar, made with non-dairy milk",2.31,59,4.94,118,1 cup,248
2705494,"Hot chocolate / cocoa, dry mix, reduced sugar, made with non-dairy milk",2.31,59,4.94,118,Quantity not specified,248
2705495,"Strawberry milk, NFS",3.2,65,8.45,39,1 individual school container,248
2705495,"Strawberry milk, NFS",3.2,65,8.45,39,1 cup,248
2705495,"Strawberry milk, NFS",3.2,65,8.45,39,1 fl oz,31
2705495,"Strawberry milk, NFS",3.2,65,8.45,39,Quantity not specified,248
2705496,"Strawberry milk, whole",3.03,86,11.68,38,1 fl oz,31
2705496,"Strawberry milk, whole",3.03,86,11.68,38,1 individual school container,248
2705496,"Strawberry milk, whole",3.03,86,11.68,38,Quantity not specified,248
2705496,"Strawberry milk, whole",3.03,86,11.68,38,1 cup,248
2705497,"Strawberry milk, reduced fat (2%)",3.16,71,10.46,39,1 individual school container,248
2705497,"Strawberry milk, reduced fat (2%)",3.16,71,10.46,39,1 cup,248
2705497,"Strawberry milk, reduced fat (2%)",3.16,71,10.46,39,Quantity not specified,248
2705497,"Strawberry milk, reduced fat (2%)",3.16,71,10.46,39,1 fl oz,31
2705498,"Strawberry milk, low fat (1%)",3.13,69,11.82,39,1 individual school container,248
2705498,"Strawberry milk, low fat (1%)",3.13,69,11.82,39,1 cup,248
2705498,"Strawberry milk, low fat (1%)",3.13,69,11.82,39,1 fl oz,31
2705498,"Strawberry milk, low fat (1%)",3.13,69,11.82,39,Quantity not specified,248
2705499,"Strawberry milk, fat free  (skim)",3.18,61,11.9,41,Quantity not specified,248
2705499,"Strawberry milk, fat free  (skim)",3.18,61,11.9,41,1 individual school container,248
2705499,"Strawberry milk, fat free  (skim)",3.18,61,11.9,41,1 fl oz,31
2705499,"Strawberry milk, fat free  (skim)",3.18,61,11.9,41,1 cup,248
2705500,"Strawberry milk, reduced sugar",3.27,59,6.69,39,Quantity not specified,248
2705500,"Strawberry milk, reduced sugar",3.27,59,6.69,39,1 cup,248
2705500,"Strawberry milk, reduced sugar",3.27,59,6.69,39,1 individual school container,248
2705500,"Strawberry milk, reduced sugar",3.27,59,6.69,39,1 fl oz,31
2705501,"Milk, malted",3.19,66,7.81,60,Quantity not specified,256
2705501,"Milk, malted",3.19,66,7.81,60,1 fl oz,32
2705501,"Milk, malted",3.19,66,7.81,60,1 cup,256
2705502,Eggnog,4.55,88,8.05,54,1 fl oz,32
2705502,Eggnog,4.55,88,8.05,54,1 cup,256
2705502,Eggnog,4.55,88,8.05,54,Quantity not specified,256
2705503,"Milk shake, home recipe, chocolate",3.47,120,12.57,52,1 fl oz,28
2705503,"Milk shake, home recipe, chocolate",3.47,120,12.57,52,Quantity not specified,280
2705503,"Milk shake, home recipe, chocolate",3.47,120,12.57,52,1 milkshake (10 fl oz),280
2705503,"Milk shake, home recipe, chocolate",3.47,120,12.57,52,1 cup,224
2705504,"Milk shake, home recipe, flavors other than chocolate",3.35,113,10.66,53,1 cup,224
2705504,"Milk shake, home recipe, flavors other than chocolate",3.35,113,10.66,53,Quantity not specified,280
2705504,"Milk shake, home recipe, flavors other than chocolate",3.35,113,10.66,53,1 fl oz,28
2705504,"Milk shake, home recipe, flavors other than chocolate",3.35,113,10.66,53,1 milkshake (10 fl oz),280
2705505,"Milk shake, home recipe, chocolate, light",3.99,97,12.42,51,Quantity not specified,280
2705505,"Milk shake, home recipe, chocolate, light",3.99,97,12.42,51,1 cup,224
2705505,"Milk shake, home recipe, chocolate, light",3.99,97,12.42,51,1 fl oz,28
2705506,"Milk shake, home recipe, flavors other than chocolate, light",3.88,92,11.07,51,Quantity not specified,280
2705506,"Milk shake, home recipe, flavors other than chocolate, light",3.88,92,11.07,51,1 cup,224
2705506,"Milk shake, home recipe, flavors other than chocolate, light",3.88,92,11.07,51,1 fl oz,28
2705507,Milk shake with malt,3.76,125,12.04,66,1 milkshake (10 fl oz),280
2705507,Milk shake with malt,3.76,125,12.04,66,Quantity not specified,280
2705507,Milk shake with malt,3.76,125,12.04,66,1 fl oz,28
2705508,"Milk shake, fast food, chocolate",3.7,150,13.39,80,1 large,690
2705508,"Milk shake, fast food, chocolate",3.7,150,13.39,80,1 medium,526
2705508,"Milk shake, fast food, chocolate",3.7,150,13.39,80,1 small,405
2705508,"Milk shake, fast food, chocolate",3.7,150,13.39,80,1 fl oz,28
2705508,"Milk shake, fast food, chocolate",3.7,150,13.39,80,Quantity not specified,405
2705508,"Milk shake, fast food, chocolate",3.7,150,13.39,80,1 cup,224
2705509,"Milk shake, fast food, flavors other than chocolate",3.37,148,13.63,81,Quantity not specified,405
2705509,"Milk shake, fast food, flavors other than chocolate",3.37,148,13.63,81,1 large,690
2705509,"Milk shake, fast food, flavors other than chocolate",3.37,148,13.63,81,1 medium,526
2705509,"Milk shake, fast food, flavors other than chocolate",3.37,148,13.63,81,1 fl oz,28
2705509,"Milk shake, fast food, flavors other than chocolate",3.37,148,13.63,81,1 cup,224
2705509,"Milk shake, fast food, flavors other than chocolate",3.37,148,13.63,81,1 small,405
2705510,"Milk shake, bottled, chocolate",3.7,150,13.39,80,1 cup,248
2705510,"Milk shake, bottled, chocolate",3.7,150,13.39,80,Quantity not specified,372
2705510,"Milk shake, bottled, chocolate",3.7,150,13.39,80,1 fl oz,31
2705510,"Milk shake, bottled, chocolate",3.7,150,13.39,80,1 bottle (12 fl oz),372
2705511,"Milk shake, bottled, flavors other than chocolate",3.37,148,13.63,81,1 cup,248
2705511,"Milk shake, bottled, flavors other than chocolate",3.37,148,13.63,81,1 fl oz,31
2705511,"Milk shake, bottled, flavors other than chocolate",3.37,148,13.63,81,1 bottle (12 fl oz),372
2705511,"Milk shake, bottled, flavors other than chocolate",3.37,148,13.63,81,Quantity not specified,372
2705512,Licuado or Batido,2.33,75,11.48,25,1 fl oz,27
2705512,Licuado or Batido,2.33,75,11.48,25,Quantity not specified,324
2705512,Licuado or Batido,2.33,75,11.48,25,1 cup,216
2705513,"Fruit smoothie, NFS",2.32,66,8.91,28,Quantity not specified,324
2705513,"Fruit smoothie, NFS",2.32,66,8.91,28,1 fl oz,27
2705513,"Fruit smoothie, NFS",2.32,66,8.91,28,1 small,540
2705513,"Fruit smoothie, NFS",2.32,66,8.91,28,1 medium,864
2705513,"Fruit smoothie, NFS",2.32,66,8.91,28,1 large,1080
2705513,"Fruit smoothie, NFS",2.32,66,8.91,28,1 cup,216
2705514,"Fruit smoothie, with whole fruit and dairy",2.32,66,8.91,28,1 fl oz,27
2705514,"Fruit smoothie, with whole fruit and dairy",2.32,66,8.91,28,1 small,540
2705514,"Fruit smoothie, with whole fruit and dairy",2.32,66,8.91,28,1 large,1080
2705514,"Fruit smoothie, with whole fruit and dairy",2.32,66,8.91,28,Quantity not specified,324
2705514,"Fruit smoothie, with whole fruit and dairy",2.32,66,8.91,28,1 medium,864
2705514,"Fruit smoothie, with whole fruit and dairy",2.32,66,8.91,28,1 cup,216
2705515,"Fruit smoothie, with whole fruit and dairy, added protein",7.35,79,7.36,40,Quantity not specified,324
2705515,"Fruit smoothie, with whole fruit and dairy, added protein",7.35,79,7.36,40,1 small,540
2705515,"Fruit smoothie, with whole fruit and dairy, added protein",7.35,79,7.36,40,1 cup,216
2705515,"Fruit smoothie, with whole fruit and dairy, added protein",7.35,79,7.36,40,1 large,1080
2705515,"Fruit smoothie, with whole fruit and dairy, added protein",7.35,79,7.36,40,1 medium,864
